customer_name,customer_key,customer_location_key,delivery_address,customer_location_count,customer_key_is_ambiguous,customer_match_status,province,hcmc_district,region,latitude,longitude,distance_from_my_phuoc_km,distance_from_vinh_loc_km,Source Sheet
CÔNG TY TNHH KOHNAN VIỆT NAM,CONG TY TNHH KOHNAN VIET NAM,"CONG TY TNHH KOHNAN VIET NAM | LO G59 TANG TRET AEON MALL TAN PHU, SO 30 BO BAO TAN THANG, Q. TAN PHU, HCM","Lô G59 Tầng trệt Aeon Mall Tân Phú, Số 30 Bờ Bao Tân Thắng, Q. Tân Phú, HCM",14,True,ambiguous_multi_location_customer,Ho Chi Minh City,Tan Phu,HCMC,10.79,106.628,40.2775712236166,6.903906656699526,pivot
CÔNG TY TNHH KOHNAN VIỆT NAM,CONG TY TNHH KOHNAN VIET NAM,"CONG TY TNHH KOHNAN VIET NAM | LO G59 TANG TRET AEON MALL TAN PHU, SO 30 TAN THANG, P. SON KY HCM","Lô G59 Tầng trệt Aeon Mall Tân Phú, Số 30 Tân Thắng, P. Sơn Kỳ HCM",14,True,ambiguous_multi_location_customer,Ho Chi Minh City,Tan Phu,HCMC,10.79,106.628,40.2775712236166,6.903906656699526,pivot
CÔNG TY TNHH KOHNAN VIỆT NAM,CONG TY TNHH KOHNAN VIET NAM,"CONG TY TNHH KOHNAN VIET NAM | LO L2-01, TANG 2, TRUNG TAM THUONG MAI PARC MALL, SO 547-549 TA QUANG BUU, PHUONG 04,QUAN 08, THANH PHO HO CHI MINH, VIET NAM","Lô L2-01, Tầng 2, Trung tâm Thương mại Parc Mall, Số 547-549 Tạ Quang Bửu, Phường 04,Quận 08, Thành Phố Hồ Chí Minh, Việt Nam",14,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CÔNG TY TNHH KOHNAN VIỆT NAM,CONG TY TNHH KOHNAN VIET NAM,"CONG TY TNHH KOHNAN VIET NAM | LO L2-01, TANG 2, TRUNG TAM THUONG MAI PARC MALL, SO 547-549 TA QUANG BUU, PHUONG CHANH HUNG, THANH PHO HO CHI MINH, VIET NAM","Lô L2-01, Tầng 2, Trung tâm Thương mại Parc Mall, Số 547-549 Tạ Quang Bửu, Phường Chánh Hưng, Thành Phố Hồ Chí Minh, Việt Nam",14,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CÔNG TY TNHH KOHNAN VIỆT NAM,CONG TY TNHH KOHNAN VIET NAM,"CONG TY TNHH KOHNAN VIET NAM | SO 17A, KHU PHO 11,, Đ. SO 1, AN LAC A, BINH TAN, THANH PHO HO CHI MINH","số 17A, khu phố 11,, Đ. Số 1, An Lạc A, Bình Tân, Thành phố Hồ Chí Minh",14,True,ambiguous_multi_location_customer,Ho Chi Minh City,Binh Tan,HCMC,10.765,106.603,43.05237175146221,4.709115372366318,pivot
CÔNG TY TNHH KOHNAN VIỆT NAM,CONG TY TNHH KOHNAN VIET NAM,"CONG TY TNHH KOHNAN VIET NAM | TANG 1, SO 99 ĐUONG NGUYEN THI THAP, PHUONG TAN PHU, QUAN 7, TP.HCM","Tầng 1, Số 99 Đường Nguyễn Thị Thập, Phường Tân Phú, Quận 7, TP.HCM",14,True,ambiguous_multi_location_customer,Ho Chi Minh City,District 7,HCMC,10.735,106.721,47.790540222366616,17.92542281249159,pivot
CÔNG TY TNHH KOHNAN VIỆT NAM,CONG TY TNHH KOHNAN VIET NAM,"CONG TY TNHH KOHNAN VIET NAM | TANG TRET G14-15SO 1 ĐUONG SO 17A, BINH TRI ĐONG , BINH TAN, TP.HO CHI MINH","Tầng Trệt G14-15Số 1 Đường số 17A, Bình Trị Đông , Bình Tân, Tp.Hồ Chí Minh",14,True,ambiguous_multi_location_customer,Ho Chi Minh City,Binh Tan,HCMC,10.765,106.603,43.05237175146221,4.709115372366318,pivot
CÔNG TY TNHH KOREA KING VIỆT NAM,CONG TY TNHH KOREA KING VIET NAM,"CONG TY TNHH KOREA KING VIET NAM | 39 TAY THANH, PHUONG TAY THANH, QUAN TAN PHU, THANH PHO HO CHI MINH","39 tây thạnh, phường tây thạnh, quận tân phú, Thành Phố Hồ Chí Minh",2,True,ambiguous_multi_location_customer,Ho Chi Minh City,Tan Phu,HCMC,10.79,106.628,40.2775712236166,6.903906656699526,pivot
CÔNG TY TNHH KOREA KING VIỆT NAM,CONG TY TNHH KOREA KING VIET NAM,"CONG TY TNHH KOREA KING VIET NAM | 39 TAY THANH, PHUONG TAY THANH, THANH PHO HO CHI MINH","39 TÂY THẠNH, PHƯỜNG TÂY THẠNH, THÀNH PHỐ HỒ CHÍ MINH",2,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CÔNG TY TNHH LETEK VIỆT NAM,CONG TY TNHH LETEK VIET NAM,"CONG TY TNHH LETEK VIET NAM | 56 HOANG THE THIEN, PHUONG HOA XUAN, THANH PHO ĐA NANG, VIET NAM","56 Hoàng Thế Thiện, Phường Hoà Xuân, Thành phố Đà Nẵng, Việt Nam",1,False,unusable_or_missing_geography,Unknown,,Unknown,,,,,pivot
CÔNG TY TNHH MARSERRI VIỆT NAM,CONG TY TNHH MARSERRI VIET NAM,"CONG TY TNHH MARSERRI VIET NAM | LO ĐAT V6C, O 08, KHU NHA O VAN PHU, KĐT MOI VAN PHU, PHUONG KIEN HUNG, THANH PHO HA NOI, VIET NAM","Lô đất V6C, Ô 08, Khu nhà ở Văn Phú, KĐT mới Văn Phú, Phường Kiến Hưng, Thành phố Hà Nội, Việt Nam",2,True,ambiguous_multi_location_customer,Ha Noi,,North,21.028,105.854,1101.1574594303572,1141.4962037906485,pivot
CÔNG TY TNHH MARSERRI VIỆT NAM,CONG TY TNHH MARSERRI VIET NAM,"CONG TY TNHH MARSERRI VIET NAM | SO 55 ĐUONG TIEP GIAP CONG AN THANH PHO, KHU DICH VU VAN PHU , PHUONG VAN PHU, HA ĐONG","Số 55 đường Tiếp Giáp công an thành phố, khu dịch vụ văn phú , phường Văn Phú, Hà Đông",2,True,unusable_or_missing_geography,Unknown,,Unknown,,,,,pivot
CÔNG TY TNHH MEAD JOHNSON NUTRITION (VIỆT NAM),CONG TY TNHH MEAD JOHNSON NUTRITION (VIET NAM),"CONG TY TNHH MEAD JOHNSON NUTRITION (VIET NAM) | KHO KIM HANG, SO 01 – BA TO – PHUONG 7 – QUAN 8 – TP HCM","Kho Kim Hằng, Số 01 – Ba Tơ – Phường 7 – Quận 8 – TP HCM",2,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CÔNG TY TNHH MEAD JOHNSON NUTRITION (VIỆT NAM),CONG TY TNHH MEAD JOHNSON NUTRITION (VIET NAM),"CONG TY TNHH MEAD JOHNSON NUTRITION (VIET NAM) | LO III-14, ĐUONG SO 1, NHOM CN III, KCN TAN BINH, P. TAY THANH, Q. TAN PHU, TP. HCM","Lô III-14, Đường số 1, Nhóm CN III, KCN Tân Bình, P. Tây Thạnh, Q. Tân Phú, TP. HCM",2,True,ambiguous_multi_location_customer,Ho Chi Minh City,Tan Binh,HCMC,10.802,106.652,39.127242986127015,9.688999785639522,pivot
CÔNG TY TNHH MENAS,CONG TY TNHH MENAS,"CONG TY TNHH MENAS | 188 VO VAN NGAN, PHUONG THU ĐUC, TP HCM","188 Võ Văn Ngân, Phường Thủ Đức, TP HCM",6,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CÔNG TY TNHH MENAS,CONG TY TNHH MENAS,"CONG TY TNHH MENAS | 313 NGUYEN THI THAP, PHUONG TAN MY, TP. HCM","313 Nguyễn Thị Thập, phường Tân Mỹ, TP. HCM",6,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CÔNG TY TNHH MENAS,CONG TY TNHH MENAS,"CONG TY TNHH MENAS | 547 HUYNH TAN PHAT, PHUONG TAN THUAN, TP.HCM","547 Huỳnh Tấn Phát, Phường Tân Thuận, TP.HCM",6,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CÔNG TY TNHH MENAS,CONG TY TNHH MENAS,"CONG TY TNHH MENAS | G25 - 30 TANG TRET, THUOC TOA NHA CHUNG CU CELESTA RISE, 15A ĐUONG NGUYEN HUU THO, XA NHA BE, THANH PHO HO CHI MINH, VIET NAM","G25 - 30 Tầng trệt, thuộc tòa nhà Chung Cư Celesta Rise, 15A đường Nguyễn Hữu Thọ, Xã Nhà Bè, Thành Phố Hồ Chí Minh, Việt Nam",6,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CÔNG TY TNHH MENAS,CONG TY TNHH MENAS,"CONG TY TNHH MENAS | G25 - 30 TANG TRET, THUOC TOA NHA CHUNG CU CELESTA RISE, 15A ĐUONG NGUYEN HUU THO, XA NHA BE,THANH PHO HO CHI MINH, VIET NAM","G25 - 30 Tầng trệt, thuộc tòa nhà Chung Cư Celesta Rise, 15A đường Nguyễn Hữu Thọ, Xã Nhà Bè,Thành Phố Hồ Chí Minh, Việt Nam",6,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CÔNG TY TNHH MENAS,CONG TY TNHH MENAS,"CONG TY TNHH MENAS | TOA NHA MENAS MALL ,TANG B1, 60A TRUONG SON, PHUONG TAN SON HOA, QUAN TAN BINH, HCM","Tòa nhà Menas Mall ,Tầng B1, 60A Trường Sơn, Phường Tân Sơn Hòa, Quận Tân Bình, HCM",6,True,ambiguous_multi_location_customer,Ho Chi Minh City,Tan Binh,HCMC,10.802,106.652,39.127242986127015,9.688999785639522,pivot
CÔNG TY TNHH MINH THIÊN PHÚ,CONG TY TNHH MINH THIEN PHU,"CONG TY TNHH MINH THIEN PHU | 125L NGUYEN TRI PHUONG, P. THANH CONG, TP BUON MA THUOT, TINH ĐAK LAK","125L Nguyễn Tri Phương, P. Thành Công, TP Buôn Ma Thuột, Tỉnh Đăk Lăk",2,True,unusable_or_missing_geography,Unknown,,Unknown,,,,,pivot
CÔNG TY TNHH MINH THIÊN PHÚ,CONG TY TNHH MINH THIEN PHU,"CONG TY TNHH MINH THIEN PHU | 125L NGUYEN TRI PHUONG, PHUONG BUON MA THUOT, TINH ĐAK LAK","125L Nguyễn Tri Phương, Phường Buôn Ma Thuột, Tỉnh Đăk Lăk",2,True,unusable_or_missing_geography,Unknown,,Unknown,,,,,pivot
CÔNG TY TNHH MM MEGA MARKET (VIỆT NAM),CONG TY TNHH MM MEGA MARKET (VIET NAM),"CONG TY TNHH MM MEGA MARKET (VIET NAM) | 1806 NGUYEN AI QUOC, KHU PHO 04, BIEN HOA, ĐONG NAI","1806 Nguyễn Ái Quốc, Khu Phố 04, Biên Hòa, Đồng Nai",9,True,unusable_or_missing_geography,Unknown,,Unknown,,,,,pivot
CÔNG TY TNHH MM MEGA MARKET (VIỆT NAM),CONG TY TNHH MM MEGA MARKET (VIET NAM),"CONG TY TNHH MM MEGA MARKET (VIET NAM) | 236 PHAM VAN ĐONG, CO NHUE, BAC TU LIEM, HA NOI","236 Phạm Văn Đồng, Cổ Nhuế, Bắc Từ Liêm, Hà Nội",9,True,ambiguous_multi_location_customer,Ha Noi,,North,21.028,105.854,1101.1574594303572,1141.4962037906485,pivot
CÔNG TY TNHH MM MEGA MARKET (VIỆT NAM),CONG TY TNHH MM MEGA MARKET (VIET NAM),"CONG TY TNHH MM MEGA MARKET (VIET NAM) | ĐUONG SO 5, KHU CONG NGHIEP TAN ĐONG HIEP B, PHUONG TAN ĐONG HIEP, THANH PHO HO CHI MINH, VIET NAM(ĐI HUONG CONG CHINH KCN TAN ĐONG HIEP B)","Đường số 5, Khu Công Nghiệp Tân Đông Hiệp B, Phường Tân Đông Hiệp, Thành phố Hồ Chí Minh, Việt Nam(đi hướng cổng chính KCN Tân Đông Hiệp B)",9,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CÔNG TY TNHH MM MEGA MARKET (VIỆT NAM),CONG TY TNHH MM MEGA MARKET (VIET NAM),"CONG TY TNHH MM MEGA MARKET (VIET NAM) | KHO CJ GEMADEPT, ĐUONG SO 10, KCN SONG THAN, DI AN, TINH BINH DUONG","Kho CJ GEMADEPT, Đường số 10, KCN Sóng Thần, Dĩ An, Tỉnh Bình Dương",9,True,ambiguous_multi_location_customer,Binh Duong,,Southeast / HCMC fringe,11.05,106.667,12.681954889846134,31.500912827113666,pivot
CÔNG TY TNHH MM MEGA MARKET (VIỆT NAM),CONG TY TNHH MM MEGA MARKET (VIET NAM),"CONG TY TNHH MM MEGA MARKET (VIET NAM) | KHU B, KHU ĐO THI MOI AN PHU - AN KHANH, P. AN PHU, TP. THU ĐUC, TP.HCM","KHU B, KHU ĐÔ THỊ MỚI AN PHÚ - AN KHÁNH, P. AN PHÚ, TP. THỦ ĐỨC, TP.HCM",9,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CÔNG TY TNHH MM MEGA MARKET (VIỆT NAM),CONG TY TNHH MM MEGA MARKET (VIET NAM),"CONG TY TNHH MM MEGA MARKET (VIET NAM) | KHU B, KHU ĐO THI MOI AN PHU - AN KHANH, PHUONG BINH TRUNG, TP.HCM, VN","KHU B, KHU ĐÔ THỊ MỚI AN PHÚ - AN KHÁNH, PHƯỜNG BÌNH TRƯNG, TP.HCM, VN",9,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CÔNG TY TNHH MM MEGA MARKET (VIỆT NAM),CONG TY TNHH MM MEGA MARKET (VIET NAM),CONG TY TNHH MM MEGA MARKET (VIET NAM) | LO 9 - KHU CONG NGHIEP TAN HONG – HOAN SON – TINH BAC NINH,Lô 9 - Khu công nghiệp Tân Hồng – Hoàn Sơn – Tỉnh Bắc Ninh,9,True,ambiguous_multi_location_customer,Bac Ninh,,North,21.186,106.076,1117.209075604584,1157.715042022499,pivot
CÔNG TY TNHH MM MEGA MARKET (VIỆT NAM),CONG TY TNHH MM MEGA MARKET (VIET NAM),"CONG TY TNHH MM MEGA MARKET (VIET NAM) | SO 1, ĐUONG 12, KHU CONG NGHIEP, ĐO THI VA DICH VU VSIP, XA ĐAI ĐONG, TINH BAC NINH, VIET NAM.","Số 1, đường 12, Khu Công nghiệp, Đô thị và Dịch vụ VSIP, Xã Đại Đồng, Tỉnh Bắc Ninh, Việt Nam.",9,True,ambiguous_multi_location_customer,Bac Ninh,,North,21.186,106.076,1117.209075604584,1157.715042022499,pivot
CÔNG TY TNHH MM MEGA MARKET (VIỆT NAM),CONG TY TNHH MM MEGA MARKET (VIET NAM),"CONG TY TNHH MM MEGA MARKET (VIET NAM) | TONG KHO TCT, ĐUONG TS5, KCN TIEN SON, THI XA TU SON, TINH BAC NINH","Tổng kho TCT, Đường TS5, KCN Tiên Sơn, Thị xã Từ Sơn, Tỉnh Bắc Ninh",9,True,ambiguous_multi_location_customer,Bac Ninh,,North,21.186,106.076,1117.209075604584,1157.715042022499,pivot
CÔNG TY TNHH MỘT THÀNH VIÊN CO.OPMART CÀ MAU,CONG TY TNHH MOT THANH VIEN CO.OPMART CA MAU,"CONG TY TNHH MOT THANH VIEN CO.OPMART CA MAU | ĐUONG SO 2 KCN SONG THAN 1, DI AN, BINH DUONG","Đường số 2 KCN Sóng Thần 1, Dĩ An, Bình Dương",3,True,ambiguous_multi_location_customer,Binh Duong,,Southeast / HCMC fringe,11.05,106.667,12.681954889846134,31.500912827113666,pivot
CÔNG TY TNHH MỘT THÀNH VIÊN CO.OPMART CÀ MAU,CONG TY TNHH MOT THANH VIEN CO.OPMART CA MAU,"CONG TY TNHH MOT THANH VIEN CO.OPMART CA MAU | LO H1, H2-1, ĐUONG N6, KCN LE MINH XUAN 3, XA BINH LOI, TP.HCM","Lô H1, H2-1, đường N6, KCN Lê Minh Xuân 3, Xã Bình Lợi, TP.HCM",3,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CÔNG TY TNHH MỘT THÀNH VIÊN CO.OPMART CÀ MAU,CONG TY TNHH MOT THANH VIEN CO.OPMART CA MAU,"CONG TY TNHH MOT THANH VIEN CO.OPMART CA MAU | LO H1, H2-1, ĐUONG N6, KHU CONG NGHIEP LE MINH XUAN 3, XA LE MINH XUAN, HUYEN BINH CHANH, TP. HCM","Lô H1, H2-1, Đường N6, Khu Công Nghiệp Lê Minh Xuân 3, Xã Lê Minh Xuân, huyện Bình Chánh, TP. HCM",3,True,ambiguous_multi_location_customer,Ho Chi Minh City,Binh Chanh,HCMC,10.75,106.515,46.01415784111589,6.706576887833001,pivot
CÔNG TY TNHH MỘT THÀNH VIÊN CO.OPMART HUẾ,CONG TY TNHH MOT THANH VIEN CO.OPMART HUE,"CONG TY TNHH MOT THANH VIEN CO.OPMART HUE | ĐUONG SO 2 KCN SONG THAN 1, DI AN, BINH DUONG","Đường số 2 KCN Sóng Thần 1, Dĩ An, Bình Dương",3,True,ambiguous_multi_location_customer,Binh Duong,,Southeast / HCMC fringe,11.05,106.667,12.681954889846134,31.500912827113666,pivot
CÔNG TY TNHH MỘT THÀNH VIÊN CO.OPMART HUẾ,CONG TY TNHH MOT THANH VIEN CO.OPMART HUE,"CONG TY TNHH MOT THANH VIEN CO.OPMART HUE | ĐUONG SO 2, KCN SONG THAN, PHUONG DI AN, TP HO CHI MINH","Đường Số 2, KCN Sóng Thần, Phường Dĩ An,  TP Hồ Chí Minh",3,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CÔNG TY TNHH MỘT THÀNH VIÊN CO.OPMART HUẾ,CONG TY TNHH MOT THANH VIEN CO.OPMART HUE,"CONG TY TNHH MOT THANH VIEN CO.OPMART HUE | SO 7/20 ĐUONG ĐT 743, KHU PHO BINH ĐANG, PHUONG BINH HOA, TP.HCM","Số 7/20 Đường ĐT 743, khu phố Bình Đáng, phường Bình Hòa, TP.HCM",3,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CÔNG TY TNHH MỘT THÀNH VIÊN HT VIỆT,CONG TY TNHH MOT THANH VIEN HT VIET,"CONG TY TNHH MOT THANH VIEN HT VIET | KHU BE TONG, NGO 124 VINH TUY, HAI BA TRUNG, HA NOI","Khu Bê Tông, ngõ 124 Vĩnh Tuy, Hai Bà Trưng, Hà Nội",2,True,ambiguous_multi_location_customer,Ha Noi,,North,21.028,105.854,1101.1574594303572,1141.4962037906485,pivot
CÔNG TY TNHH MỘT THÀNH VIÊN HT VIỆT,CONG TY TNHH MOT THANH VIEN HT VIET,"CONG TY TNHH MOT THANH VIEN HT VIET | TO HOP HOANG DUONG HUNG YEN, TAI THUA ĐAT 226, TO BAN DO SO 4, XA TAN TIEN, HUYEN VAN GIANG,TINH HUNG YEN (NHA MAY CANIFA HUNG YEN)","Tổ hợp Hoàng Dương Hưng Yên, tại thửa đất 226, tờ bản dồ số 4, xã Tân Tiến, Huyện Văn Giang,Tỉnh Hưng Yên (nhà máy Canifa Hưng Yên)",2,True,ambiguous_multi_location_customer,An Giang,,Mekong Delta,10.521,105.125,177.20716575228917,160.0753797999497,pivot
CÔNG TY TNHH MỘT THÀNH VIÊN LÂM PHÚC HƯNG,CONG TY TNHH MOT THANH VIEN LAM PHUC HUNG,"CONG TY TNHH MOT THANH VIEN LAM PHUC HUNG | ĐUONG CACH MANG, K1, PHUONG BAC LIEU, TINH CA MAU","Đường Cách Mạng, K1, Phường Bạc Liêu, Tỉnh Cà Mau",1,False,unusable_or_missing_geography,Unknown,,Unknown,,,,,pivot
CÔNG TY TNHH MỘT THÀNH VIÊN NGUYỄN KIM BÌNH DƯƠNG,CONG TY TNHH MOT THANH VIEN NGUYEN KIM BINH DUONG,"CONG TY TNHH MOT THANH VIEN NGUYEN KIM BINH DUONG | 01, TRAN HUNG ĐAO, P. PHU CUONG, TP THU DAU MOT, BINH DUONG","01, Trần Hưng Đạo, P. Phú Cường, TP Thủ Dầu Một, Bình Dương",2,True,ambiguous_multi_location_customer,Binh Duong,,Southeast / HCMC fringe,11.05,106.667,12.681954889846134,31.500912827113666,pivot
CÔNG TY TNHH MỘT THÀNH VIÊN NGUYỄN KIM BÌNH DƯƠNG,CONG TY TNHH MOT THANH VIEN NGUYEN KIM BINH DUONG,"CONG TY TNHH MOT THANH VIEN NGUYEN KIM BINH DUONG | SO 01 TRAN HUNG ĐAO, PHUONG THU DAU MOT, THANH PHO HO CHI MINH, VIET NAM","Số 01 Trần Hưng Đạo, Phường Thủ Dầu Một, Thành phố Hồ Chí Minh, Việt Nam",2,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CÔNG TY TNHH MỘT THÀNH VIÊN NGUYỄN KIM BUÔN MA THUỘT,CONG TY TNHH MOT THANH VIEN NGUYEN KIM BUON MA THUOT,"CONG TY TNHH MOT THANH VIEN NGUYEN KIM BUON MA THUOT | 01 NGUYEN CHI THANH, P. TAN AN, TP BUON MA THUOT, ĐAK LAK","01 Nguyễn Chí Thanh, P. Tân An, TP Buôn Ma Thuột, Đắk Lắk",2,True,unusable_or_missing_geography,Unknown,,Unknown,,,,,pivot
CÔNG TY TNHH MỘT THÀNH VIÊN NGUYỄN KIM BUÔN MA THUỘT,CONG TY TNHH MOT THANH VIEN NGUYEN KIM BUON MA THUOT,"CONG TY TNHH MOT THANH VIEN NGUYEN KIM BUON MA THUOT | SO 01 NGUYEN CHI THANH, PHUONG TAN AN, TINH ĐAK LAK, VIET NAM","Số 01 Nguyễn Chí Thanh, Phường Tân An, Tỉnh Đắk Lắk, Việt Nam",2,True,unusable_or_missing_geography,Unknown,,Unknown,,,,,pivot
CÔNG TY TNHH MỘT THÀNH VIÊN NGUYỄN KIM CẦN THƠ,CONG TY TNHH MOT THANH VIEN NGUYEN KIM CAN THO,"CONG TY TNHH MOT THANH VIEN NGUYEN KIM CAN THO | 02, ĐUONG 30/4, P AN PHU, Q NINH KIEU , TP CAN THO","02, đường 30/4, P An Phú, Q Ninh Kiều , TP Cần Thơ",2,True,ambiguous_multi_location_customer,Can Tho,,Mekong Delta,10.045,105.746,155.4757343091888,121.62662035954362,pivot
CÔNG TY TNHH MỘT THÀNH VIÊN NGUYỄN KIM CẦN THƠ,CONG TY TNHH MOT THANH VIEN NGUYEN KIM CAN THO,"CONG TY TNHH MOT THANH VIEN NGUYEN KIM CAN THO | SO 2, ĐUONG 30/4, PHUONG NINH KIEU , THANH PHO CAN THO, VIET NAM","Số 2, đường 30/4, Phường Ninh Kiều , Thành phố Cần Thơ, Việt Nam",2,True,ambiguous_multi_location_customer,Can Tho,,Mekong Delta,10.045,105.746,155.4757343091888,121.62662035954362,pivot
CÔNG TY TNHH MỘT THÀNH VIÊN NGUYỄN KIM LONG XUYÊN,CONG TY TNHH MOT THANH VIEN NGUYEN KIM LONG XUYEN,"CONG TY TNHH MOT THANH VIEN NGUYEN KIM LONG XUYEN | SO 01 TRAN HUNG ĐAO, PHUONG LONG XUYEN, TINH AN GIANG, VIET NAM","Số 01 Trần Hưng Đạo, Phường Long Xuyên, Tỉnh An Giang, Việt Nam",1,False,unique_resolvable_customer_geography,An Giang,,Mekong Delta,10.521,105.125,177.20716575228917,160.0753797999497,pivot
CÔNG TY TNHH MỘT THÀNH VIÊN SÀI GÒN CO.OP  BÌNH TÂN,CONG TY TNHH MOT THANH VIEN SAI GON CO.OP BINH TAN,"CONG TY TNHH MOT THANH VIEN SAI GON CO.OP BINH TAN | 158 ĐUONG SO 19,P.AN LAC,TP HO CHI MINH,VN","158 Đường số 19,P.An Lạc,TP Hồ Chí Minh,VN",2,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CÔNG TY TNHH MỘT THÀNH VIÊN SÀI GÒN CO.OP  BÌNH TÂN,CONG TY TNHH MOT THANH VIEN SAI GON CO.OP BINH TAN,"CONG TY TNHH MOT THANH VIEN SAI GON CO.OP BINH TAN | SO 158 ĐUONG SO 19, P.BINH TRI ĐONG B, Q.BINH TAN, TP.HCM, VIET NAM","Số 158 Đường số 19, P.Bình Trị Đông B, Q.Bình Tân, TP.HCM, Việt Nam",2,True,ambiguous_multi_location_customer,Ho Chi Minh City,Binh Tan,HCMC,10.765,106.603,43.05237175146221,4.709115372366318,pivot
CÔNG TY TNHH MỘT THÀNH VIÊN SÀI GÒN CO.OP BẢO LỘC,CONG TY TNHH MOT THANH VIEN SAI GON CO.OP BAO LOC,"CONG TY TNHH MOT THANH VIEN SAI GON CO.OP BAO LOC | ĐUONG SO 2 KCN SONG THAN 1, DI AN, BINH DUONG","Đường số 2 KCN Sóng Thần 1, Dĩ An, Bình Dương",3,True,ambiguous_multi_location_customer,Binh Duong,,Southeast / HCMC fringe,11.05,106.667,12.681954889846134,31.500912827113666,pivot
CÔNG TY TNHH MỘT THÀNH VIÊN SÀI GÒN CO.OP BẢO LỘC,CONG TY TNHH MOT THANH VIEN SAI GON CO.OP BAO LOC,"CONG TY TNHH MOT THANH VIEN SAI GON CO.OP BAO LOC | ĐUONG SO 2, KCN SONG THAN, PHUONG DI AN, TP HO CHI MINH","Đường Số 2, KCN Sóng Thần, Phường Dĩ An,  TP Hồ Chí Minh",3,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CÔNG TY TNHH MỘT THÀNH VIÊN SÀI GÒN CO.OP BẢO LỘC,CONG TY TNHH MOT THANH VIEN SAI GON CO.OP BAO LOC,"CONG TY TNHH MOT THANH VIEN SAI GON CO.OP BAO LOC | SO 7/20 ĐUONG ĐT 743, KHU PHO BINH ĐANG, PHUONG BINH HOA, TP.HCM","Số 7/20 Đường ĐT 743, khu phố Bình Đáng, phường Bình Hòa, TP.HCM",3,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
CÔNG TY TNHH MỘT THÀNH VIÊN SÀI GÒN CO.OP CỐNG QUỲNH,CONG TY TNHH MOT THANH VIEN SAI GON CO.OP CONG QUYNH,"CONG TY TNHH MOT THANH VIEN SAI GON CO.OP CONG QUYNH | 189C CONG QUYNH, PHUONG CAU ONG LANH, TP HO CHI MINH, VN","189C Cống Quỳnh, phường Cầu Ông Lãnh, TP Hồ Chí Minh, VN",2,True,ambiguous_multi_location_customer,Ho Chi Minh City,HCMC unspecified,HCMC,10.776,106.701,42.85038075579038,14.889282161736565,pivot
