sku_code,product_name,category,quantity,quantity_share,quantity_cumulative_share,abc_quantity,order_frequency,frequency_share,frequency_cumulative_share,abc_frequency,weekly_mean_quantity,weekly_std_quantity,demand_cv,weekly_nonzero_weeks,xyz_low_sample_flag,xyz,abc_xyz,fast_moving_flag,cbm_total,pcs_per_carton,pcs_per_pallet,cbm_incl_flap_m3,pcs_weight_kg,carton_weight_kg
1830009258,Bàn ủi cầm tay Pure POP Home & Travel - DT2040E1,SDA,12.625,3.552687271181673e-05,0.9985414681933981,C,35,0.0008422977883666643,0.9157942868144295,B,0.4675925925925926,1.0427131495529882,2.229960795083618,9,0,Z,CZ,0,0.46588500000000005,8,288,0.005355,1.573,11.0
3110600773,Hộp thủy tinh vuông Tefal Masterseal Glass N1040512 - 450ml - đỏ,CW,12.083333333333334,3.400261744695331e-05,0.998575470810845,C,5,0.00012032825548095203,0.9932616176930669,C,0.4475308641975308,1.2908181969590087,2.8843110056187506,4,0,Z,CZ,0,0.7008333333333334,24,720,0.002416666666666667,0.5625,13.5
7211004987,Máy xay sinh tố & làm sữa hạt đa năng Tefal UltraBlend Silence BL98SC66,SDA,12.0,3.376811663697432e-05,0.998609238927482,C,6,0.00014439390657714244,0.9924193199047001,C,0.4444444444444444,1.1547005383792515,2.598076211353316,5,0,Z,CZ,0,0.9013200000000001,1,25,0.07511000000000001,12.0,12.0
2100122014,Dao làm bếp phủ Titanium Tefal Fresh Kitchen K1220205 - 20cm,CW,12.0,3.376811663697432e-05,0.998676775160756,C,4,9.626260438476163e-05,0.9961254301735134,C,0.4444444444444444,2.2432234133164894,5.047252679962101,3,1,Z,CZ,0,0.080496,6,,0.001118,0.1666666666666667,1.0
2100139709,Bộ 3 nồi chảo cán rời Tefal Ingenio - L8284S04,CW,12.0,3.376811663697432e-05,0.998643007044119,C,2,4.8131302192380816e-05,0.9981710105166891,C,0.4444444444444444,1.9480430680228287,4.3830969030513645,2,1,Z,CZ,0,0.1683375,1,90,0.014028125,3.0,3.0
3110600777,Hộp thủy tinh vuông Tefal Masterseal Glass N1040912 - 1.1L - đỏ,CW,11.583333333333334,3.259561258707938e-05,0.9987093707733431,C,4,9.626260438476163e-05,0.9953553293384352,C,0.4290123456790123,1.5546840761919443,3.6238679186056832,4,0,Z,CZ,0,0.59015925,12,360,0.00424575,1.025,12.3
1510001871,"Bình đun siêu tốc Tefal KI772D38 - thủy tinh - 2400W, 1.7L",CW,11.5,3.236111177710039e-05,0.9987417318851202,C,10,0.00024065651096190406,0.9827689938151273,C,0.42592592592592593,1.2986953786818858,3.04911088907921,3,1,Z,CZ,0,0.971199,6,96,0.016461,1.9,11.4
2100126395,Nồi cán dài/ quánh Tefal Only Cook 18cm,CW,11.25,3.1657609347163424e-05,0.9987733894944674,C,7,0.00016845955767333284,0.9897961639352153,C,0.4166666666666667,1.080865038184338,2.5940760916424113,4,0,Z,CZ,0,0.45454500000000003,4,144,0.010101,,
2100110226,Nồi chống dính Tefal Sensations 20cm,CW,10.75,3.0250604487289495e-05,0.9988036400989546,C,8,0.00019252520876952327,0.988737275286983,C,0.39814814814814814,0.8886551508926156,2.231971076660523,5,0,Z,CZ,0,0.39945825,4,96,0.01288575,1.55,6.2
2100122010,Dao làm bếp phủ Titanium Tefal Fresh Kitchen K1220304 - 15cm,CW,10.333333333333334,2.9078100437394555e-05,0.998832718199392,C,13,0.0003128534642504753,0.9755252328351735,C,0.3827160493827161,0.8292397079216893,2.1667231077953817,6,0,Z,CZ,0,0.068107,6,,0.0010985,0.1666666666666667,1.0
