sku_code,sap_code,sap_code_2,updated_date,sku_row_no,type,com_code,product_name,unit,category,pcs_per_carton,carton_length_mm,carton_width_mm,carton_height_mm,pcs_per_pallet,cartons_per_layer,layers_per_pallet,loose_pcs_per_pallet,volume_m3,carton_volume_from_dims_m3,cbm_incl_flap_m3,pcs_weight_kg,carton_weight_kg,pallet_base_pcs_capacity,weight_conflict_flag,imputation_notes
7115900942,,7115900942,,1038,CW,H23106-J28,"Chảo cao cấp vân đá trắng Rock Marble 28cm, dùng cho bếp từ",CÁI,CW,6,480,300,330,210,7,5,0,,0.04752,0.00792,1.333333333333333,8.0,210,0,loose_pcs_from_pallet_residual
7115900943,,7115900943,,1039,CW,H23107-J24,"Chảo cao cấp vân đá đen Rock Marble 24cm, dùng cho bếp từ",CÁI,CW,6,440,270,300,270,9,5,0,,0.03564,0.005940000000000001,1.0,6.0,270,0,loose_pcs_from_pallet_residual
7115900944,,7115900944,,1040,CW,H23107-J26,"Chảo cao cấp vân đá đen Rock Marble 26cm, dùng cho bếp từ",CÁI,CW,6,470,290,310,240,8,5,0,,0.042253,0.007042166666666668,1.133333333333333,6.8,240,0,loose_pcs_from_pallet_residual
7115900945,,7115900945,,1041,CW,H23107-J28,"Chảo cao cấp vân đá đen Rock Marble 28cm, dùng cho bếp từ",CÁI,CW,6,490,310,330,210,7,5,0,,0.050127,0.0083545,1.3,7.8,210,0,loose_pcs_from_pallet_residual
7115900946,,7115900946,,1042,CW,H23108-ST18,"Nồi vân đá ROCK ART xanh 18cm, dùng cho bếp từ",CÁI,CW,6,410,350,340,192,8,4,0,,0.04879,0.008131666666666667,1.166666666666667,7.0,192,0,loose_pcs_from_pallet_residual
7115900947,,7115900947,,1043,CW,H23108-ST20,"Nồi vân đá ROCK ART xanh 20cm, dùng cho bếp từ",Thiếu,CW,6,450,360,380,144,6,4,0,,0.06156,0.01026,1.333333333333333,8.0,144,0,loose_pcs_from_pallet_residual
7115900948,,7115900948,,1044,CW,H23108-ST22,"Nồi vân đá ROCK ART xanh 22cm, dùng cho bếp từ",CÁI,CW,6,490,380,440,144,6,4,0,,0.081928,0.01365466666666667,1.666666666666667,10.0,144,0,loose_pcs_from_pallet_residual
7115900949,,7115900949,,1045,CW,H23108-J24,"Chảo vân đá ROCK ART xanh 24cm, dùng cho bếp từ",CÁI,CW,6,440,260,300,270,9,5,0,,0.03432,0.00572,0.6666666666666666,4.0,270,0,loose_pcs_from_pallet_residual
7115900950,,7115900950,,1046,CW,H23108-J26,"Chảo vân đá ROCK ART xanh 26cm, dùng cho bếp từ",CÁI,CW,6,460,270,310,270,9,5,0,,0.038502,0.006417,1.0,6.0,270,0,loose_pcs_from_pallet_residual
7115900951,,7115900951,,1047,CW,H23108-C26,"Chảo xào, vân đá ROCK ART xanh 26cm, dùng cho bếp từ",CÁI,CW,4,450,280,280,180,9,5,0,,0.03528,0.00882,1.0,4.0,180,0,loose_pcs_from_pallet_residual
7115900952,,7115900952,,1048,CW,H23108-C28,"Chảo xào, vân đá ROCK ART xanh 28cm, dùng cho bếp từ",CÁI,CW,4,470,300,280,140,7,5,0,,0.03948,0.00987,1.0,4.0,140,0,loose_pcs_from_pallet_residual
7115900953,,7115900953,,1049,CW,H23108-ST26,"Nồi vân đá ROCK ART xanh 26cm, dùng cho bếp từ",CÁI,CW,4,410,290,370,128,8,4,0,,0.043993,0.01099825,1.75,7.0,128,0,loose_pcs_from_pallet_residual
7115900971,,7115900971,,1050,CW,H23110-SJ20,"Chảo sâu lòng Supor Star H23110-SJ20 đáy từ, 20cm, vàng",CÁI,CW,6,380,220,360,312,13,4,0,,0.030096,0.005016,0.6666666666666666,4.0,312,0,loose_pcs_from_pallet_residual
7115900972,,7115900972,,1051,CW,H23110-SJ24,"Chảo sâu lòng Supor Star H23110-SJ24 đáy từ, 24cm, vàng",CÁI,CW,6,430,260,400,216,9,4,0,,0.04472,0.007453333333333334,0.8333333333333334,5.0,216,0,loose_pcs_from_pallet_residual
2100124470,,2100124470,,1052,CW,B9221904,"Chảo chống dính Inox cao cấp Cook Eat B9221904, 28cm",CÁI,CW,4,500,350,260,168,7,6,0,,0.0455,0.011375,1.0,4.0,168,0,loose_pcs_from_pallet_residual
2100125800,,2100125800,,1053,CW,B922S784,"Bộ nồi chảo Inox cao cấp Cook Eat B922S784 (16, 20, 24, 28cm)",CÁI,CW,1,600,200,370,45,9,5,0,,0.0444,0.0444,6.0,6.0,45,0,loose_pcs_from_pallet_residual
2100129889,,2100129889,,1054,CW,B9210655,"Chảo Inox cao cấp Professional Tefal B9210655, 28cm",CÁI,CW,4,490,310,200,224,7,8,0,,0.03038,0.007595,1.0,4.0,224,0,loose_pcs_from_pallet_residual
4200009003,,4200009003,,1055,Fan,VY636791,Quạt sàn ASIAVINA TURBO PLUS - VY636791 - Xám,CÁI,Fan,1,500,380,540,18,6,3,0,,0.1026,0.1026,4.5,4.5,18,0,loose_pcs_from_pallet_residual
4200009024,,4200009024,,1056,Fan,VY377292,Quạt Treo ASIAVINAVY377292 - XANH CHUỐI NON,CÁI,Fan,1,455,200,455,40,12,3,4,,0.041405,0.041405,3.8,3.8,36,0,
4200009002,,4200009002,,1057,Fan,VY627890,QUẠT treo ASIAVINA TURBO VY627890,CÁI,Fan,2,500,300,500,48,8,3,0,,0.075,0.03750000000000001,4.0,8.0,48,0,loose_pcs_from_pallet_residual
4200009163,,4200009163,,1058,Fan,VY628890,Quạt lửng ASIAVINA - VY628890 - Đen,CÁI,Fan,1,500,270,500,24,8,3,0,,0.0675,0.0675,4.5,4.5,24,0,loose_pcs_from_pallet_residual
4200009023,,4200009023,,1059,Fan,VY377092,Quạt treo ASIAVINA - VY377092 - 55W Xám,CÁI,Fan,1,455,200,455,40,12,3,4,,0.041405,0.041405,3.8,3.8,36,0,
4200009000,,4200009000,,1061,Fan,VY629890,Quạt đứng ASIAVINA Turbo X - VY629890 - Đen,CÁI,Fan,3,550,500,510,36,4,3,0,,0.14025,0.04675000000000001,5.0,15.0,36,0,loose_pcs_from_pallet_residual
4200008999,,4200008999,,1062,Fan,VY629790,Quạt đứng ASIAVINA Turbo X - VY629790 - Xám,CÁI,Fan,3,550,500,510,36,4,3,0,,0.14025,0.04675000000000001,5.0,15.0,36,0,loose_pcs_from_pallet_residual
4200009010,,4200009010,,1063,Fan,VY558890,Quạt lửng BCN ASIAVINA - VY558890 - Đen,CÁI,Fan,5,550,550,500,60,4,3,0,,0.15125,0.03025,4.8,24.0,60,0,loose_pcs_from_pallet_residual
4200009017,,4200009017,,1064,Fan,VY639791,Quạt đứng ASIAVINA TURBO PLUS - VY639791 - Xám,CÁI,Fan,3,550,550,515,36,4,3,0,,0.1557875,0.05192916666666667,5.600000000000001,16.8,36,0,loose_pcs_from_pallet_residual
4200009021,,4200009021,,1065,Fan,VY637891,Quạt treo ASIAVINA TURBO PLUS - VY637891 - Đen,CÁI,Fan,2,500,300,500,48,8,3,0,,0.075,0.03750000000000001,4.0,8.0,48,0,loose_pcs_from_pallet_residual
4200008100,,4200008100,,1066,Fan,VY619790,Quạt đứng ASIAVINA Turbo One VY619790 - 55W Xám Cánh Cam,CÁI,Fan,1,500,270,500,24,8,3,0,,0.0675,0.0675,3.9,3.9,24,0,loose_pcs_from_pallet_residual
4200009020,,4200009020,,1067,Fan,VY636891,Quạt sàn ASIAVINA TURBO PLUS - VY636891 - Đen,CÁI,Fan,1,500,380,540,18,6,3,0,,0.1026,0.1026,4.5,4.5,18,0,loose_pcs_from_pallet_residual
7115900974,,7115900974,,1070,CW,H23110-J26,"Chảo chiên Supor Star H23110-J26 đáy từ, 26cm, vàng",THIẾU,CW,6,460,280,320,270,9,5,0,,0.041216,0.006869333333333334,0.5,3.0,270,0,loose_pcs_from_pallet_residual
1830008292,,1830008292,,1071,SDA,QT1510T0,Bàn ủi hơi nước đứng Tefal IXEO Plus QT1510T0,CÁI,SDA,1,605,417,465,12,4,3,0,,0.117312525,0.117312525,16.0,16.0,12,0,loose_pcs_from_pallet_residual
2100107627,,2100107627,,1072,CW,K001S314,Bộ dụng cụ làm bánh Tefal 3 món,CÁI,CW,10,390,280,200,700,10,7,0,,0.02184,0.002184,0.2,2.0,700,0,loose_pcs_from_pallet_residual
2100122016,,2100122016,,1073,CW,K122S205,"Bộ dao làm bếp và gọt trái cây phủ Titanium Tefal Fresh Kitchen K122S205 - 15cm,9cm",CÁI,CW,6,390,140,120,,,,,,0.006552,0.001092,0.3333333333333333,2.0,,0,
7211004944,,7211004944,,1074,SDA,BL15FD30,Máy xay sinh tố cá nhân Mix&Move BL15FD30,CÁI,SDA,4,570,400,290,120,5,6,0,,0.06612,0.01653,2.0,8.0,120,0,loose_pcs_from_pallet_residual
4200009226,,4200009226,,1075,Fan,VY358291,Quạt lửng ASIAvina - VY358291 - Chuối non,CÁI,Fan,1,385,385,430,18,6,3,0,,0.06373675,0.06373675000000001,3.8,3.8,18,0,loose_pcs_from_pallet_residual
4200009004,,4200009004,,1076,Fan,VY589790,Quạt đứng BCN ASIAVINA - VY589790 - Xám,CÁI,Fan,2,510,380,500,36,6,3,0,,0.0969,0.04845,5.25,10.5,36,0,loose_pcs_from_pallet_residual
4200009005,,4200009005,,1077,Fan,VY589890,Quạt đứng BCN ASIAVINA - VY589890 - Đen,CÁI,Fan,2,510,380,500,36,6,3,0,,0.0969,0.04845,5.25,10.5,36,0,loose_pcs_from_pallet_residual
2100132581,,2100132581,,1078,CW,G179S695,"Bộ chảo 20cm, chảo sâu 28cm, nồi 24, xẻng, vá Tefal So Matcha",CÁI,CW,1,530,370,260,35,5,7,0,,0.050986,0.050986,6.0,6.0,35,0,loose_pcs_from_pallet_residual
2100132678,,2100132678,,1079,CW,E3089504,"Nồi hấp Inox cao cấp 18/10 Tefal Couscous Primary E3089504,24cm",CÁI,CW,2,600,400,300,60,5,6,0,,0.072,0.036,4.5,9.0,60,0,loose_pcs_from_pallet_residual
2100107340,,2100107340,,1080,CW,K1290914,Xẻng xào chịu nhiệt Tefal Comfort K1290914,CÁI,CW,8,430,260,290,,,,,,0.032422,0.00405275,0.5,4.0,,0,
2100102197,,2100102197,,1081,CW,K1290114,Muỗng canh Tefal Comfort K1290114,CÁI,CW,32,410,140,130,,,,,,0.007462,0.0002331875,0.03125,1.0,,0,
2027437120,,2027437120,,1082,CW,2743712,"Xẻng chịu nhiệt Tefal Bienvenue 2743712, bản lớn có rãnh",CÁI,CW,32,340,120,90,,,,,,0.003672,0.00011475,0.03125,1.0,,0,
2027443120,,2027443120,,1083,CW,2744312,Muôi múc canh chịu nhiệt Tefal Bienvenue 2744312,CÁI,CW,32,390,130,110,,,,,,0.005577,0.00017428125,0.03125,1.0,,0,
2027451120,,2027451120,,1084,CW,2745112,"Xẻng chịu nhiệt Tefal Bienvenue 2745112, bản nhỏ có rãnh",CÁI,CW,32,340,120,90,,,,,,0.003672,0.00011475,0.03125,1.0,,0,
7116900165,,7116900165,,1085,CW,H23102-T1,"Bộ 3 nồi đúc vân đá xanh DuraRock 18, 20, 24cm; dùng cho bếp từ",CÁI,CW,1,450,340,270,36,6,6,0,,0.04131,0.04131,6.0,6.0,36,0,loose_pcs_from_pallet_residual
7115900925,,7115900925,,1086,CW,H23102-J20,"Chảo đúc vân đá xanh DuraRock 20cm, dùng cho bếp từ",CÁI,CW,6,420,290,210,300,5,10,0,,0.025578,0.004263,0.5,3.0,300,0,loose_pcs_from_pallet_residual
7115900929,,7115900929,,1087,CW,H23102-J24A,"Chảo đúc vân đá xanh DuraRock 24cm, không dùng cho bếp từ",CÁI,CW,6,450,290,250,270,5,9,0,,0.032625,0.0054375,0.5833333333333334,3.5,270,0,loose_pcs_from_pallet_residual
7115900931,,7115900931,,1088,CW,H23102-T18,Nồi đúc vân đá xanh DuraRock 18cm dùng cho bếp từ,CÁI,CW,6,440,360,400,144,6,4,0,,0.06336,0.01056,1.166666666666667,7.0,144,0,loose_pcs_from_pallet_residual
7115900926,,7115900926,,1089,CW,H23102-J24,"Chảo đúc vân đá xanh DuraRock 24cm, dùng cho bếp từ",CÁI,CW,6,450,260,290,324,6,9,0,,0.03393,0.005655,0.6666666666666666,4.0,324,0,loose_pcs_from_pallet_residual
7115900927,,7115900927,,1090,CW,H23102-J28,"Chảo đúc vân đá xanh DuraRock 28cm, dùng cho bếp từ",CÁI,CW,6,480,290,300,210,5,7,0,,0.04176,0.006960000000000001,0.8333333333333334,5.0,210,0,loose_pcs_from_pallet_residual
7115900928,,7115900928,,1091,CW,H23102-J20A,"Chảo đúc vân đá xanh DuraRock 20cm, không dùng cho bếp từ",CÁI,CW,6,410,220,290,360,6,10,0,,0.026158,0.004359666666666667,0.6666666666666666,4.0,360,0,loose_pcs_from_pallet_residual
7115900930,,7115900930,,1092,CW,H23102-J28A,"Chảo đúc vân đá xanh DuraRock 28cm, không dùng cho bếp từ",CÁI,CW,6,480,300,300,210,5,7,0,,0.0432,0.007200000000000001,0.75,4.5,210,0,loose_pcs_from_pallet_residual
7115900932,,7115900932,,1093,CW,H23102-ST20,Nồi đúc vân đá xanh DuraRock 20cm dùng cho bếp từ,CÁI,CW,6,480,300,380,168,4,7,0,,0.05472,0.009120000000000001,1.666666666666667,10.0,168,0,loose_pcs_from_pallet_residual
7115900933,,7115900933,,1094,CW,H23102-ST24,Nồi đúc vân đá xanh DuraRock 24cm dùng cho bếp từ,CÁI,CW,4,560,350,300,120,6,5,0,,0.0588,0.0147,2.25,9.0,120,0,loose_pcs_from_pallet_residual
2100122015,,2100122015,,1095,CW,K1220805,Dao răng cưa chuyên dụng thái thịt bò steak phủ Titanium Tefal Fresh Kitchen K1220805 - 11cm,CÁI,CW,6,370,140,130,,,,,,0.006734,0.001122333333333333,0.1666666666666667,1.0,,0,
7211419108,,7211419108,,1096,SDA,EY245310,Nồi chiên không dầu điện tử Tefal Easy Max 5L EY245310,CÁI,SDA,1,380,380,380,24,,,,,0.054872,0.054872,5.5,5.5,,0,
7211005213,,7211005213,,1097,SDA,RK737868,Nồi cơm điện tử Tefal EasyRice Max RK737868 - 1.8L,CÁI,SDA,4,660,400,570,48,4,3,0,,0.15048,0.03762,10.5,21.0,48,1,loose_pcs_from_pallet_residual
2027453120,,2027453120,,1098,CW,2745312,Kẹp gắp thực phẩm Tefal Bienvenue 2745312,CÁI,CW,10,360,200,110,,,,,,0.00792,0.000792,0.1,1.0,,0,
2100102186,,2100102186,,1099,CW,K1291814,Dụng cụ bào rau củ đa năng Tefal Comfort K1291814,CÁI,CW,6,230,90,170,,,,,,0.003519,0.0005865000000000001,0.1666666666666667,1.0,,0,
2100102195,,2100102195,,1100,CW,K1290314,Xẻng lật đồ ăn chịu nhiệt Tefal Comfort K1290314,CÁI,CW,10,360,130,140,,,,,,0.006552,0.0006552000000000001,0.1,1.0,,0,
2100104348,,2100104348,,1101,CW,K2320714,"Dao thái lát thép Đức liền khối Ice Force Tefal K2320714, 20 cm",CÁI,CW,6,450,180,120,,,,,,0.00972,0.00162,0.3333333333333333,2.0,,0,
2100104354,,2100104354,,1102,CW,K2320614,"Dao đa năng Santoku thép Đức liền khối Ice Force Tefal K2320614, 18cm",CÁI,CW,6,450,180,120,,,,,,0.00972,0.00162,0.3333333333333333,2.0,,0,
2100110589,,2100110589,,1103,CW,K232S574,"Bộ dao thép Đức 5 món và kệ dao gỗ Tefal Ice Force K232S574, 20cm/20cm/18cm/11cm/9cm",CÁI,CW,4,460,300,430,84,3,7,0,,0.05934,0.014835,3.0,12.0,84,0,loose_pcs_from_pallet_residual
2100119880,,2100119880,,1104,CW,K2323S74,"Bộ dao thép Đức 3 món liền khối Ice Force Tefal K2323S74, 20cm/11cm/9cm",CÁI,CW,6,440,200,210,,,,,,0.01848,0.00308,0.6666666666666666,4.0,,0,
2100121736,,2100121736,,1105,CW,K2213104,"Dao làm bếp Tefal Comfort K2213104, 15cm",CÁI,CW,6,390,130,120,,,,,,0.006084,0.001014,0.1666666666666667,1.0,,0,
2100122009,,2100122009,,1106,CW,K1220604,"Dao gọt trái cây Tefal Fresh Kitchen K1220604, 9cm",CÁI,CW,6,310,110,110,,,,,,0.003751,0.0006251666666666668,0.1666666666666667,1.0,,0,
2100124408,,2100124408,,1107,CW,27455120,Cây đánh trứng nhựa cầm tay Tefal Bienvenue 27455120,CÁI,CW,10,360,200,110,,,,,,0.00792,0.000792,0.2,2.0,,0,
1830008982,,1830008982,,1108,SDA,DT1034E1,Bàn ủi hơi nước cầm tay DT1034E1,CÁI,SDA,6,510,270,300,216,6,6,0,,0.04131,0.006885,1.333333333333333,8.0,216,0,loose_pcs_from_pallet_residual
1830009015,,1830009015,,1109,SDA,IT3470E1,Bàn ủi hơi nước đứng Tefal IT3470E1,CÁI,SDA,1,420,420,420,16,4,4,0,,0.074088,0.074088,8.0,8.0,16,0,loose_pcs_from_pallet_residual
1830009016,,1830009016,,1110,SDA,IT3480E1,Bàn ủi hơi nước đứng Tefal IT3480E1,CÁI,SDA,1,420,420,420,16,4,4,0,,0.074088,0.074088,8.0,8.0,16,0,loose_pcs_from_pallet_residual
1510002423,,1510002423,,1111,SDA,EY905D10,Nồi chiên không dầu điện tử Tefal Dual Easy Fry & Grill EY905D10,CÁI,SDA,1,490,460,370,20,5,4,0,,0.083398,0.083398,11.0,11.0,20,0,loose_pcs_from_pallet_residual
1830009179,,1830009179,,1112,SDA,FS3120L0,Bàn ủi khô tích hợp bình xịt nước Tefal FS3120L0,CÁI,SDA,6,390,290,290,300,5,10,0,,0.032799,0.0054665,1.0,6.0,300,0,loose_pcs_from_pallet_residual
7114000640,,7114000640,,1113,CW,P2580400,"Nồi áp suất Inox cao cấp Tefal Secure Trendy, 4L",CÁI,CW,2,460,300,420,56,4,7,0,,0.05796,0.02898,4.0,8.0,56,0,loose_pcs_from_pallet_residual
4200009001,,4200009001,,1114,Fan,VY627790,Quạt treo ASIAVINA Turbo X - VY627790 - Xám,CÁI,Fan,2,500,300,500,48,8,3,0,,0.075,0.03750000000000001,4.0,8.0,48,0,loose_pcs_from_pallet_residual
2100121738,,2100121738,,1115,CW,K2213904,"Dao làm bếp Tefal Comfort K2213904, 12cm",CÁI,CW,48,390,270,500,,,,,,0.05265,0.001096875,0.1625,7.8,,0,
2100122012,,2100122012,,1116,CW,K1220104,Dao làm bếp phủ Titanium bản lớn Santoku Tefal Fresh Kitchen K1220104 - 12cm,CÁI,CW,48,400,280,500,,,,,,0.056,0.001166666666666667,0.2,9.6,,0,
1510002613,,1510002613,,1117,SDA,EY855D68,Nồi chiên không dầu điện tử Tefal EasyFry Mega 7.5L,CÁI,SDA,1,460,370,370,24,6,4,0,,0.062974,0.062974,8.0,8.0,24,0,loose_pcs_from_pallet_residual
2100121739,,2100121739,,1118,CW,K2213604,"Dao làm bếp Santoku Tefal Comfort K2213604, 12cm",CÁI,CW,48,410,280,510,,,,,,0.058548,0.00121975,0.1979166666666667,9.5,,0,
7114000638,,7114000638,,1119,SDA,P2580702,"Nồi áp suất Inox cao cấp Tefal Secure Trendy có khay hấp, 6L",CÁI,SDA,2,460,300,530,50,5,5,0,,0.07314,0.03657000000000001,4.5,9.0,50,0,loose_pcs_from_pallet_residual
7211005180,,7211005180,,1120,SDA,TY6A75WO,"Máy hút bụi không dây Expert 7.6 Tefal, TY6A75WO",CÁI,SDA,2,800,290,320,40,5,4,0,,0.07424,0.03712,4.65,9.3,40,0,loose_pcs_from_pallet_residual
7211419286,,7211419286,,1121,SDA,EY821868,Nồi chiên không dầu Tefal EasyFry Window 6L EY821868,CÁI,SDA,1,430,370,400,24,4,6,0,,0.06364,0.06364,7.8,7.8,24,0,loose_pcs_from_pallet_residual
1830009190,,1830009190,,1122,SDA,QT2022E1,Bàn ủi hơi nước đứng Tefal IXEO Plus QT2022E1,CÁI,SDA,1,590,400,460,12,4,3,0,,0.10856,0.10856,13.0,13.0,12,0,loose_pcs_from_pallet_residual
2100104353,,2100104353,,1123,CW,K2320914,"Dao đa năng thép đức liền khối Ice Force Tefal K2320914, 11cm",CÁI,CW,6,340,150,120,,,,,,0.00612,0.00102,0.2,1.2,,0,
2100104352,,2100104352,,1124,CW,K2320214,"Dao đầu bếp thép Đức liền khối Ice Force Tefal K2320214, 20cm",CÁI,CW,6,450,180,120,,,,,,0.00972,0.00162,0.3333333333333333,2.0,,0,
2100104350,,2100104350,,1125,CW,K2320514,"Dao gọt trái cây Tefal Ice Force K2320514, 9cm",CÁI,CW,6,340,150,120,,,,,,0.00612,0.00102,0.2,1.2,,0,
2100102198,,2100102198,,1126,CW,K1290214,Muôi múc canh sâu lòng chịu nhiệt Tefal Comfort K1290214,CÁI,CW,10,410,130,200,,,,,,0.01066,0.001066,0.1,1.0,,0,
2100102201,,2100102201,,1127,CW,K1292014,"Xẻng chịu nhiệt Tefal Comfort K1292014, có lỗ",CÁI,CW,10,420,140,160,,,,,,0.009408,0.0009408000000000001,0.1,1.0,,0,
2100102204,,2100102204,,1128,CW,K1291614,Kẹp gắp thực phẩm Inox Tefal Comfort K1291614,CÁI,CW,10,380,150,140,,,,,,0.00798,0.0007980000000000001,,,,0,
4200008695,,4200008695,,1129,Fan,VY557990,Quạt treo BCN ASIAVINA VY557990 - 55W Đen,CÁI,Fan,5,555,550,510,60,4,3,0,,0.1556775,0.0311355,4.0,20.0,60,0,loose_pcs_from_pallet_residual
4200009008,,4200009008,,1130,Fan,VY586790,Quạt sàn BCN ASIAVINA - VY586790 - Xám,CÁI,Fan,1,510,380,550,18,6,3,0,,0.10659,0.10659,5.0,5.0,18,0,loose_pcs_from_pallet_residual
4200009007,,4200009007,,1131,Fan,VY587890,Quạt treo BCN ASIAVINA - VY587890 - Đen,CÁI,Fan,5,550,550,500,60,4,3,0,,0.15125,0.03025,4.4,22.0,60,0,loose_pcs_from_pallet_residual
4200009019,,4200009019,,1132,Fan,VY638891,Quạt lửng ASIAVINA TURBO PLUS - VY638891 - Đen,CÁI,Fan,3,550,550,510,36,4,3,0,,0.154275,0.05142500000000001,5.399999999999999,16.2,36,0,loose_pcs_from_pallet_residual
4200009018,,4200009018,,1133,Fan,VY639891,Quạt đứng ASIAVINA TURBO PLUS - VY639891 - Đen,CÁI,Fan,3,550,550,515,36,4,3,0,,0.1557875,0.05192916666666667,5.333333333333333,16.0,36,0,loose_pcs_from_pallet_residual
4100000798,,4100000798,,1134,CW,VF2220I2,Quạt treo SAMURAI -VF2220I2 - đen,CÁI,CW,1,560,170,550,20,10,2,0,,0.05236,0.05236,6.1,6.1,20,0,loose_pcs_from_pallet_residual
4200009293,,4200009293,,1135,CW,VY6297S0,Quạt đứng ASIAVINA Turbo X - VY6297S0 (TB1602) - Xám,CÁI,CW,3,550,500,510,36,4,3,0,,0.14025,0.04675000000000001,5.0,15.0,36,0,loose_pcs_from_pallet_residual
4200009294,,4200009294,,1136,CW,VY6298S0,Quạt đứng ASIAVINA Turbo X - VY6298S0 (TB1602) - Đen,CÁI,CW,3,550,500,510,36,4,3,0,,0.14025,0.04675000000000001,5.0,15.0,36,0,loose_pcs_from_pallet_residual
1510001059,,1510001059,,1137,SDA,DPA130,Máy xay thịt đa năng Tefal DPA130 1000W - 500ml,CÁI,SDA,1,390,400,270,24,6,4,0,,0.04212,0.04212,8.0,8.0,24,0,loose_pcs_from_pallet_residual
7211005205,,7211005205,,1138,SDA,TY9AD2WO,"Máy hút bụi không dây X-Force Flex 13.6, TY9AD2WO",CÁI,SDA,1,800,180,400,24,6,4,0,,0.0576,0.05760000000000001,9.0,9.0,24,0,loose_pcs_from_pallet_residual
2100102185,,2100102185,,1139,CW,K1298114,Dụng cụ gọt rau củ đa năng Tefal Comfort K1298114,CÁI,CW,1,280,100,100,,,,,,0.0028,0.0028,0.5,0.5,,0,
2100119885,,2100119885,,1140,CW,K2324S74,"Bộ dao thép Đức 4 món K2324S74, 20cm/20cm/11cm/9cm",CÁI,CW,1,440,840,210,,,,,,0.077616,0.077616,5.0,5.0,,0,
2100126387,,2100126387,,1141,CW,K1750724,Kéo cắt gà thép Đức Ice Force Tefal K1750724,CÁI,CW,1,340,160,100,,,,,,0.00544,0.00544,1.5,1.5,,0,
1510002441,,1510002441,,1142,SDA,FW6058KR,Nồi chiên không dầu kết hợp lò nướng Tefal FW6058KR - 20L,CÁI,SDA,1,520,540,460,16,4,4,0,,0.129168,0.129168,13.0,13.0,16,0,loose_pcs_from_pallet_residual
2100121757,,2100121757,,1143,CW,K250S225,Bộ kéo và dao làm bếp 15cm Tefal Comfort K250S225,CÁI,CW,48,410,400,250,,,,,,0.041,0.0008541666666666667,0.1666666666666667,8.0,,0,
2100134676,,2100134676,,1144,CW,K1750124,"Dao chặt thép Đức liền khối Ice Force Tefal K1750124, 18cm",CÁI,CW,6,440,150,170,,,,,,0.01122,0.00187,0.5833333333333334,3.5,,0,
1830008265,,1830008265,,1145,SDA,GV9820E0,Bàn ủi hơi nước Tefal GV9820E0,CÁI,SDA,1,460,300,360,32,8,4,0,,0.04968,0.04968,5.0,5.0,32,0,loose_pcs_from_pallet_residual
1510002673,,1510002673,,1146,SDA,EY8558E0,Nồi chiên không dầu Tefal Mega EY8558E0 7.5L - Black,CÁI,SDA,1,460,370,380,24,6,4,0,,0.064676,0.064676,8.0,8.0,24,0,loose_pcs_from_pallet_residual
7211419330,,7211419330,,1147,SDA,MB603166,"Máy xay thực phẩm Tefal Choppeo MB603166 - 500W, 2L, cối thủy tinh",CÁI,SDA,4,720,240,440,96,6,4,0,,0.076032,0.019008,2.125,8.5,96,0,loose_pcs_from_pallet_residual
2100136213,,2100136213,,1148,CW,G7194456,"Nồi Inox cao cấp Tefal Duetto Plus, 20cm",CÁI,CW,4,500,330,300,168,7,6,0,,0.0495,0.012375,1.75,7.0,168,0,loose_pcs_from_pallet_residual
2100136221,,2100136221,,1149,CW,G719SA55,"Bộ 5 nồi Inox cao cấp Tefal Duetto Plus, quánh 16cm/nồi 18cm/nồi 20/nồi 22cm/nồi 24cm",CÁI,CW,1,560,330,290,36,6,6,0,,0.053592,0.053592,10.0,10.0,36,0,loose_pcs_from_pallet_residual
2100136188,,2100136188,,1150,CW,G7192836,"Nồi Inox cao cấp cán dài Tefal Duetto Plus, 16cm",CÁI,CW,4,380,280,210,320,10,8,0,,0.022344,0.005586000000000001,0.75,3.0,320,0,loose_pcs_from_pallet_residual
4200009006,,4200009006,,1151,Fan,VY587790,"Nồi Inox cao cấp cán dài Tefal Duetto Plus, 16cm",CÁI,Fan,5,550,550,500,60,4,3,0,,0.15125,0.03025,4.4,22.0,60,0,loose_pcs_from_pallet_residual
4100000802,,4100000802,,1152,Fan,VF3110T0,Quạt đứng - Tefal - VF3110T0 - đen,CÁI,Fan,1,460,235,455,30,10,3,0,,0.0491855,0.0491855,4.7,4.7,30,0,loose_pcs_from_pallet_residual
4100000801,,4100000801,,1153,Fan,VF3110Y1,Quạt đứng - Tefal - VF3110Y1 - đen,CÁI,Fan,1,460,235,455,30,10,3,0,,0.0491855,0.0491855,4.7,4.7,30,0,loose_pcs_from_pallet_residual
2100131504,,2100131504,,1154,CW,K232S714,"Bộ dao kéo thép Đức 7 món và kệ dao gỗ Tefal Ice Force K232S714, 9cm/11cm/18cm/20cm/20cm/20cm",CÁI,CW,1,390,230,150,100,10,10,0,,0.013455,0.013455,3.0,3.0,100,0,loose_pcs_from_pallet_residual
2100125858,,2100125858,,1155,CW,G2931902,"Chảo xào chống dính vân đá cao cấp Tefal Delight G2931902, 28cm",CÁI,CW,6,600,360,270,180,5,6,0,,0.05832,0.009720000000000001,1.333333333333333,8.0,180,0,loose_pcs_from_pallet_residual
